dates,Interconnected Matrix,total_10.00 clays,total
05-Feb-1952,0.005303742978337589,-0.0735780358277916,-0.06827429284945401
06-Feb-1952,0.005314260069693029,-0.07348405324165355,-0.06816979317196052
07-Feb-1952,0.0053230182145475894,-0.07339152750361565,-0.06806850928906806
08-Feb-1952,0.005330013900171461,-0.07330049732039891,-0.06797048342022745
09-Feb-1952,0.005335244132393404,-0.0732110008649377,-0.0678757567325443
10-Feb-1952,0.00533870643648341,-0.07312307576812209,-0.06778436933163869
11-Feb-1952,0.005340398857884734,-0.0730367591105447,-0.06769636025265997
12-Feb-1952,0.005340327914629067,-0.07295208618700623,-0.06761175827237716
13-Feb-1952,0.005338507461781417,-0.0728690897818319,-0.06753058232005049
14-Feb-1952,0.005334937108170227,-0.0727878030153619,-0.06745286590719168
15-Feb-1952,0.005329616984189408,-0.07270825907230426,-0.06737864208811485
16-Feb-1952,0.005322547741759363,-0.07263049082155823,-0.06730794307979887
17-Feb-1952,0.005313730554135614,-0.07255453070042273,-0.06724080014628711
18-Feb-1952,0.005303167115557845,-0.07248041065551593,-0.06717724353995809
19-Feb-1952,0.005290859640752638,-0.0724081621056337,-0.06711730246488105
20-Feb-1952,0.005276810864272206,-0.07233781591530271,-0.0670610050510305
21-Feb-1952,0.005261024039685557,-0.07226940237431187,-0.0670083783346263
22-Feb-1952,0.005243502938619298,-0.0722029511809155,-0.0669594482422962
23-Feb-1952,0.005224251849630143,-0.07213849142746058,-0.06691423957783044
24-Feb-1952,0.0052032755769463365,-0.07207605158770182,-0.06687277601075549
25-Feb-1952,0.005180579439030373,-0.07201565950535618,-0.06683508006632581
26-Feb-1952,0.005156169267018182,-0.07195734238359781,-0.06680117311657963
27-Feb-1952,0.0051300514029745965,-0.07190112677530144,-0.06677107537232685
28-Feb-1952,0.005102232698032159,-0.0718470385738915,-0.06674480587585935
29-Feb-1952,0.00507272051034144,-0.07179510300470669,-0.06672238249436525
01-Mar-1952,0.005041522702911674,-0.07174534461680286,-0.06670382191389118
02-Mar-1952,0.005008647641258298,-0.07169778727515029,-0.06668913963389199
03-Mar-1952,0.00497410419094798,-0.07165245415317868,-0.06667834996223071
04-Mar-1952,0.004937901714949841,-0.07160936772564903,-0.06667146601069919
05-Mar-1952,0.004900050070869718,-0.07156854976182506,-0.06666849969095534
06-Mar-1952,0.004860559608040995,-0.07153002131892669,-0.0666694617108857
07-Mar-1952,0.004819441164431617,-0.07149380273585958,-0.06667436157142796
08-Mar-1952,0.004776706063463473,-0.07145991362720035,-0.06668320756373687
09-Mar-1952,0.004732366110624712,-0.07142837287744112,-0.06669600676681642
10-Mar-1952,0.004686433590005198,-0.07139919863547584,-0.06671276504547063
11-Mar-1952,0.0046389212606214696,-0.07137240830933561,-0.06673348704871414
12-Mar-1952,0.004589842352672302,-0.07134801856115779,-0.06675817620848548
13-Mar-1952,0.004539210563580595,-0.07132604530239813,-0.06678683473881752
14-Mar-1952,0.004487040053973633,-0.07130650368927176,-0.06681946363529813
15-Mar-1952,0.004433345443452028,-0.07128940811843384,-0.06685606267498181
16-Mar-1952,0.004378141806272017,-0.07127477222289018,-0.06689663041661816
17-Mar-1952,0.0043214446668959966,-0.07126260886813733,-0.06694116420124134
18-Mar-1952,0.004263269995353153,-0.07125293014854116,-0.06698966015318801
19-Mar-1952,0.004203634202552706,-0.07124574738393927,-0.06704211318138656
20-Mar-1952,0.004142554135374244,-0.07124107111648288,-0.06709851698110864
21-Mar-1952,0.004080047071723607,-0.07123891110770231,-0.0671588640359787
22-Mar-1952,0.004016130715363898,-0.07123927633581265,-0.06722314562044875
23-Mar-1952,0.003950823190719905,-0.07124217499324317,-0.06729135180252327
24-Mar-1952,0.0038841430374556953,-0.0712476144844078,-0.06736347144695211
25-Mar-1952,0.003816109205033927,-0.0712556014236994,-0.06743949221866546
26-Mar-1952,0.0037467410470465525,-0.07126614163372617,-0.06751940058667961
27-Mar-1952,0.0036760583155351677,-0.07127924014377228,-0.06760318182823712
28-Mar-1952,0.0036040811550891246,-0.07129490118850018,-0.06769082003341105
29-Mar-1952,0.0035308300968967523,-0.07131312820688328,-0.06778229810998652
30-Mar-1952,0.0034563260526845043,-0.07133392384136876,-0.06787759778868425
31-Mar-1952,0.003380590308467856,-0.07135728993728391,-0.06797669962881606
01-Apr-1952,0.0033036445183044715,-0.07138322754246615,-0.06807958302416167
02-Apr-1952,0.0032255106978159075,-0.0714117369071382,-0.0681862262093223
03-Apr-1952,0.00314621121772671,-0.07144281748400702,-0.06829660626628031
04-Apr-1952,0.003065768797171654,-0.07147646792860787,-0.06841069913143621
05-Apr-1952,0.0029842064970283834,-0.07151268609987192,-0.06852847960284354
06-Apr-1952,0.0029015477130182204,-0.07155146906093902,-0.0686499213479208
07-Apr-1952,0.0028178161688402,-0.07159281308019327,-0.06877499691135307
08-Apr-1952,0.0027330359090735907,-0.07163671363254362,-0.06890367772347003
09-Apr-1952,0.00264723129212151,-0.07168316540092619,-0.06903593410880468
10-Apr-1952,0.0025604269829325754,-0.07173216227804999,-0.06917173529511741
11-Apr-1952,0.0024726479457175946,-0.07178369736837029,-0.06931104942265269
12-Apr-1952,0.002383919436579741,-0.07183776299028924,-0.0694538435537095
13-Apr-1952,0.002294266995967254,-0.07189435067859903,-0.06960008368263178
14-Apr-1952,0.0022037164411781445,-0.07195345118714286,-0.06974973474596471
15-Apr-1952,0.0021122938586363082,-0.0720150544917181,-0.0699027606330818
16-Apr-1952,0.0020200255962360054,-0.07207914979319617,-0.07005912419696017
17-Apr-1952,0.0019269382554591905,-0.0721457255208829,-0.07021878726542372
18-Apr-1952,0.001833058683568861,-0.07221476933609337,-0.0703817106525245
19-Apr-1952,0.0017384139655770082,-0.07228626813596586,-0.07054785417038886
20-Apr-1952,0.0016430314162960281,-0.07236020805748755,-0.07071717664119152
21-Apr-1952,0.001546938572176763,-0.07243657448175597,-0.07088963590957921
22-Apr-1952,0.00145016318317775,-0.07251535203845758,-0.07106518885527982
23-Apr-1952,0.0013527332045725309,-0.07259652461056268,-0.07124379140599015
24-Apr-1952,0.001254676788595968,-0.07268007533925276,-0.0714253985506568
25-Apr-1952,0.001156022276182435,-0.07276598662905212,-0.07160996435286969
26-Apr-1952,0.0010567981884869106,-0.07285424015319045,-0.07179744196470354
27-Apr-1952,0.0009570332185149291,-0.07294481685916712,-0.0719877836406522
28-Apr-1952,0.0008567562225383742,-0.07303769697454295,-0.07218094075200457
29-Apr-1952,0.0007559962116270802,-0.07313286001293051,-0.07237686380130343
30-Apr-1952,0.0006547823429693947,-0.07323028478020863,-0.07257550243723923
01-May-1952,0.000553143911315525,-0.07332994938093132,-0.07277680546961579
02-May-1952,0.0004511103402132913,-0.0734318312249579,-0.07298072088474461
03-May-1952,0.0003487111733731707,-0.0735359070342732,-0.07318719586090004
04-May-1952,0.00024597606584029976,-0.07364215285002355,-0.07339617678418325
