dates,Upper Aquifer,Corcoran Clay,Lower Aquifer,Total
23-Jan-1952,-0.004418232977842159,-0.002878083894875234,-0.06564506762938573,-0.07294138450210312
24-Jan-1952,-0.00440537351071368,-0.0028776685968681702,-0.065509027499667,-0.07279206960724885
25-Jan-1952,-0.004392856859889723,-0.0028772645819900937,-0.06537551383462606,-0.07264563527650587
26-Jan-1952,-0.004380688633054585,-0.0028768727155189014,-0.06524457915363645,-0.07250214050220993
27-Jan-1952,-0.004368874291678381,-0.002876493860161763,-0.06511627507515201,-0.07236164322699215
28-Jan-1952,-0.004357419150527098,-0.0028761288757946056,-0.06499065230720551,-0.07222420033352721
29-Jan-1952,-0.004346328377186657,-0.002875778619202435,-0.06486776063786794,-0.07208986763425702
30-Jan-1952,-0.00433560699159813,-0.002875029057222061,-0.06474764892565645,-0.07195828497447664
31-Jan-1952,-0.004325259865614959,-0.0028740997527698796,-0.06463036508999082,-0.07182972470837565
01-Feb-1952,-0.004315291722571107,-0.002873023319084949,-0.06451595610161988,-0.07170427114327593
02-Feb-1952,-0.004305707136872412,-0.0028720498633094233,-0.06440446797312883,-0.07158222497331067
03-Feb-1952,-0.0042965105336013245,-0.0028710949828386644,-0.0642959457494562,-0.07146355126589618
04-Feb-1952,-0.004287706188145611,-0.002870160286946243,-0.06419043349851747,-0.07134829997360932
05-Feb-1952,-0.004279298225842702,-0.0028692473081142556,-0.06408797430187535,-0.0712365198358323
06-Feb-1952,-0.004271290621648867,-0.0028683575064220963,-0.06398861024553963,-0.0711282583736106
07-Feb-1952,-0.004263687199825978,-0.0028674922736302137,-0.0638923824108479,-0.07102356188430409
08-Feb-1952,-0.004256491633653955,-0.002866652936980608,-0.06379933086549594,-0.0709224754361305
09-Feb-1952,-0.004249707445163013,-0.0028658407627326545,-0.06370949465468209,-0.07082504286257776
10-Feb-1952,-0.004243338004891319,-0.002865056959452714,-0.06362291179241385,-0.07073130675675789
11-Feb-1952,-0.004237386531666259,-0.00286430268107411,-0.06353961925296997,-0.07064130846571035
12-Feb-1952,-0.004231856092409634,-0.00286357894841767,-0.06345964378343794,-0.07055507882426523
13-Feb-1952,-0.004226749601969252,-0.002862886658034813,-0.06338300231503208,-0.07047263857503615
14-Feb-1952,-0.004222069822975396,-0.0028622268010208046,-0.06330972639329846,-0.07039402301729467
